StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9_1,Q9_2,Q9_3,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q10,Q12,Q13,Q14_1,Q15,Q16_0_GROUP,Q16_1_GROUP,Q16_0_1_RANK,Q16_0_2_RANK,Q16_0_9_RANK,Q16_0_3_RANK,Q16_0_4_RANK,Q16_0_5_RANK,Q16_0_7_RANK,Q16_0_14_RANK,Q16_0_15_RANK,Q16_1_1_RANK,Q16_1_2_RANK,Q16_1_9_RANK,Q16_1_3_RANK,Q16_1_4_RANK,Q16_1_5_RANK,Q16_1_7_RANK,Q16_1_14_RANK,Q16_1_15_RANK,Q17,Q18_1,Q18_2,Q19,Q20,Q21_1,Q21_2,Q22_1_x,Q22_1_y,Q22,Q7 - Topics
9/2/2019 9:21:59,9/2/2019 9:27:02,IP Address,131.212.251.251,100,302,True,9/2/2019 9:27:04,R_27l27FqXJqP5dFS,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Graduate or professional degree,"$105,000 or more",55432,Suburban,5,4,4,3,3,3,5,5,"Water purifiers/filter
 ,Water softeners
 ",10,Nitrogen ,0,"Toxic drinking water,Death of fish and other aquatic life","Dish-washing Detergent,Atmospheric Deposition,Commercial/Industrial Waste,Agriculture","Food/Garbage Disposal Waste,Urban Runoff (storm drains),Human Waste Products,Individual Sewage Systems,Stream Bank Erosion",4,,2,,3,,,1,,,1,,3,,2,5,,4,Application of fertilizers,5,3,News outlets,Consumer,3,3,304,496,Central Minnesota,Unknown
9/2/2019 11:26:03,9/2/2019 11:31:07,IP Address,131.212.249.127,100,303,True,9/2/2019 11:31:07,R_1GTa9SFZvMKv1BF,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Bachelor's degree,"$65,000 - $79,999",55024,Rural,4,3,4,0,1,1,4,3,"Water purifiers/filter
 ,Bottled Water
 ",3,Nitrogen ,0,"Algae blooms,Death of fish and other aquatic life","Commercial/Industrial Waste,Dish-washing Detergent,Agriculture","Individual Sewage Systems,Stream Bank Erosion,Human Waste Products,Urban Runoff (storm drains),Atmospheric Deposition,Food/Garbage Disposal Waste",3,,,,1,,,2,,,6,5,3,,4,2,,1,Cropland runoff,2,2,News outlets,Consumer,2,4,184,660,Southwest Minnesota,Unknown
9/2/2019 12:31:05,9/2/2019 12:36:09,IP Address,131.212.249.79,100,303,True,9/2/2019 12:36:10,R_1ltuWnAFtybCK5j,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Female,White,Bachelor's degree,"$25,000 - $44,999",55116,Urban,4,4,4,2,5,4,5,5,"Water purifiers/filter
 ",6,Phosphorus,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Eutrophication","Atmospheric Deposition,Urban Runoff (storm drains),Commercial/Industrial Waste,Stream Bank Erosion,Agriculture","Dish-washing Detergent,Food/Garbage Disposal Waste,Human Waste Products,Individual Sewage Systems",5,,1,,3,2,4,,,,2,,3,,,,1,4,Application of fertilizers,2,2,School,Academic/University Researcher/Extension,3,3,385,593,The Twin-Cities Metro Area,Unknown
8/28/2019 19:49:21,8/28/2019 19:54:26,IP Address,131.212.251.68,100,304,True,8/28/2019 19:54:27,R_1fgd47exI9FrU5l,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Male,White,Graduate or professional degree,"$25,000 - $44,999",55419,Urban,5,3,5,3,3,4,5,5,"Water purifiers/filter
 ",7,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life","Stream Bank Erosion,Commercial/Industrial Waste,Agriculture","Food/Garbage Disposal Waste,Atmospheric Deposition,Human Waste Products",3,,,,2,,1,,,,1,2,3,,,,,,Cropland runoff,4,3,Government reports,Consumer,3,4,378,733,Southeast Minnesota,Unknown
9/2/2019 9:39:18,9/2/2019 9:44:23,IP Address,131.212.250.22,100,304,True,9/2/2019 9:44:23,R_3HRN7PNyH8Aj0dg,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Male,White,Bachelor's degree,"$80,000 - $104,999",55415,Urban,5,5,5,2,3,4,5,5,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",8,Pesticides,0,Disease from consumption,"Commercial/Industrial Waste,Human Waste Products,Food/Garbage Disposal Waste,Agriculture","Urban Runoff (storm drains),Atmospheric Deposition,Individual Sewage Systems,Dish-washing Detergent,Stream Bank Erosion",4,3,,2,1,,,,,,,2,,,1,5,4,3,I don’t know,2,2,News outlets,Consumer,3,3,387,602,The Twin-Cities Metro Area,Unknown
9/2/2019 8:50:07,9/2/2019 8:55:13,IP Address,131.212.249.176,100,305,True,9/2/2019 8:55:13,R_1eKreERtef81AIo,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Female,White,Associate's Degree,"$65,000 - $79,999",55379,Suburban,1,1,1,1,2,2,2,2,"Water softeners
 ",5,Bacteria,0,,,,,,,,,,,,,,,,,,,,,,Erosion,1,1,News outlets,Consumer,2,2,389,591,The Twin-Cities Metro Area,Unknown
9/2/2019 12:27:12,9/2/2019 12:32:17,IP Address,131.212.249.235,100,305,True,9/2/2019 12:32:18,R_yDSdh7Rh34dW0Q9,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",18-24 years old,Female,Multiracial,"Some college, no degree","$105,000 or more",55421,Urban,2,1,3,2,2,3,3,1,"Water cooler tanks (e.g. Culligan Water)
 ",10,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Eutrophication","Agriculture,Commercial/Industrial Waste,Atmospheric Deposition,Food/Garbage Disposal Waste,Urban Runoff (storm drains),Dish-washing Detergent","Human Waste Products,Stream Bank Erosion,Individual Sewage Systems",1,4,3,,2,5,,6,,,,,1,,,2,,3,Application of fertilizers,3,3,School,Student in agricultural field ,3,3,149,532,Southwest Minnesota,Unknown
9/2/2019 12:37:13,9/2/2019 12:42:19,IP Address,131.212.251.187,100,305,True,9/2/2019 12:42:19,R_2veJroxY0KD38G4,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Male,Asian,High School Diploma or GED,"$45,000 - $64,999",55430,Suburban,3,4,3,4,4,4,4,4,,10,Nitrogen ,0,,,,,,,,,,,,,,,,,,,,,,I don’t know,3,3,Other,Consumer,3,3,364,574,The Twin-Cities Metro Area,Unknown
9/2/2019 12:44:43,9/2/2019 12:49:49,IP Address,131.212.248.113,100,306,True,9/2/2019 12:49:50,R_1dvnhrZ43Wc4CXN,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Female,White,"Some college, no degree","$65,000 - $79,999",55011,Rural,4,2,4,3,4,4,5,5,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ,Bottled Water
 ",9,Nitrogen ,2,"Toxic drinking water,Death of fish and other aquatic life,Waterborne pathogens",Food/Garbage Disposal Waste,Stream Bank Erosion,,1,,,,,,,,,,,,,,1,,,I don’t know,3,3,Word-of-mouth,Consumer,2,3,523,297,Northeastern Minnesota,Unknown
9/2/2019 9:45:02,9/2/2019 9:50:10,IP Address,131.212.250.203,100,307,True,9/2/2019 9:50:11,R_3ipY0DVERhSF9tr,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Male,Asian,Bachelor's degree,"$105,000 or more",55033,Suburban,5,5,5,1,5,5,5,5,"Bottled Water
 ",10,Bacteria,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Eutrophication,Skin rashes with contact","Agriculture,Human Waste Products,Urban Runoff (storm drains),Commercial/Industrial Waste,Dish-washing Detergent,Food/Garbage Disposal Waste","Individual Sewage Systems,Stream Bank Erosion,Atmospheric Deposition",1,6,,2,4,3,,5,,,,3,,,,2,,1,Application of fertilizers,0,0,News outlets,Consumer,3,3,394,600,The Twin-Cities Metro Area,Unknown
9/2/2019 10:52:58,9/2/2019 10:58:06,IP Address,131.212.249.86,100,307,True,9/2/2019 10:58:06,R_1j6ZfqcxlPm5Ktv,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Graduate or professional degree,"$80,000 - $104,999",55779,Rural,5,5,5,2,4,4,4,4,,10,Phosphorus,5,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Eutrophication","Individual Sewage Systems,Urban Runoff (storm drains),Agriculture,Human Waste Products,Commercial/Industrial Waste","Stream Bank Erosion,Atmospheric Deposition,Food/Garbage Disposal Waste,Dish-washing Detergent",3,,,4,5,2,,,1,,3,2,,,,1,4,,Runoff from animal operations,4,6,Government reports,Academic/University Researcher/Extension,1,2,212,621,Southwest Minnesota,Unknown
9/2/2019 8:50:26,9/2/2019 8:55:34,IP Address,131.212.250.193,100,308,True,9/2/2019 8:55:35,R_3kj4bzhFQt07FGK,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Graduate or professional degree,"$105,000 or more",55116,Urban,4,4,4,3,3,3,3,3,I don't use any of these on a regular basis,7,Nitrogen ,2,"Toxic drinking water,Algae blooms","Agriculture,Atmospheric Deposition,Urban Runoff (storm drains),Human Waste Products,Individual Sewage Systems,Stream Bank Erosion,Commercial/Industrial Waste","Dish-washing Detergent,Food/Garbage Disposal Waste",1,,2,4,7,3,6,,5,,2,,,,,,1,,I don’t know,3,3,News outlets,Consumer,3,3,187,667,Southwest Minnesota,Unknown
9/2/2019 10:17:14,9/2/2019 10:22:23,IP Address,131.212.250.93,100,308,True,9/2/2019 10:22:24,R_vlzwojKSGBx23yV,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",18-24 years old,Female,White,Bachelor's degree,"$45,000 - $64,999",55416,Urban,4,5,5,2,2,2,4,4,I don't use any of these on a regular basis,5,Phosphorus,1,"Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Human Waste Products,Food/Garbage Disposal Waste,Agriculture,Commercial/Industrial Waste,Urban Runoff (storm drains),Individual Sewage Systems","Stream Bank Erosion,Dish-washing Detergent,Atmospheric Deposition",3,2,,1,4,5,,,6,,,3,,,,1,2,,Runoff from animal operations,2,2,School,Consumer,1,2,375,728,Southeast Minnesota,Unknown
9/2/2019 11:02:53,9/2/2019 11:08:01,IP Address,131.212.249.86,100,308,True,9/2/2019 11:08:02,R_VOOjI72I9s9sVgJ,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Female,White,Graduate or professional degree,"$65,000 - $79,999",55126,Suburban,2,3,4,2,2,2,4,3,"Water cooler tanks (e.g. Culligan Water)
 ",5,Pesticides,1,"Toxic drinking water,Algae blooms","Urban Runoff (storm drains),Commercial/Industrial Waste,Agriculture",,3,,,,2,1,,,,,,,,,,,,,I don’t know,4,3,Government reports,Consumer,2,2,421,605,The Twin-Cities Metro Area,Unknown
9/2/2019 11:07:36,9/2/2019 11:12:45,IP Address,131.212.249.164,100,308,True,9/2/2019 11:12:45,R_23WrYxtL4aItk5x,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,Black or African American,Associate's Degree,"$25,000 - $44,999",55442,Urban,3,4,5,2,5,5,5,5,"Bottled Water
 ",10,Pesticides,1,Disease from consumption,,,,,,,,,,,,,,,,,,,,,Application of fertilizers,2,2,School,Producer/Farmer,2,2,338,498,Central Minnesota,Unknown
8/28/2019 16:44:55,8/28/2019 16:50:04,IP Address,131.212.248.197,100,309,True,8/28/2019 16:50:05,R_1Le8M6O2lTQT5lg,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",18-24 years old,Female,Asian,"Some college, no degree","$80,000 - $104,999",55621,Rural,5,4,5,5,5,5,5,4,"Water purifiers/filter
 ,Water softeners
 ",7,Nitrogen ,1,"Algae blooms,Death of fish and other aquatic life,Eutrophication","Urban Runoff (storm drains),Agriculture,Atmospheric Deposition,Commercial/Industrial Waste,Human Waste Products","Food/Garbage Disposal Waste,Dish-washing Detergent,Individual Sewage Systems,Stream Bank Erosion",2,,3,5,4,1,,,,,1,,,,,4,2,3,Application of fertilizers,2,,Social media,Consumer,4,4,173,375,Northwestern Minnesota,Unknown
8/28/2019 17:40:59,8/28/2019 17:46:08,IP Address,131.212.251.238,100,309,True,8/28/2019 17:46:09,R_296ciGWUJGpyPRp,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Female,White,Graduate or professional degree,"$105,000 or more",55414,Urban,4,4,5,0,5,5,5,5,I don't use any of these on a regular basis,10,Pesticides,4,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Commercial/Industrial Waste,Urban Runoff (storm drains),Human Waste Products,Agriculture","Food/Garbage Disposal Waste,Atmospheric Deposition,Individual Sewage Systems,Stream Bank Erosion,Dish-washing Detergent",4,,,3,1,2,,,,,1,2,,,,4,5,3,Runoff from animal operations,3,3,News outlets,,4,5,200,630,Southwest Minnesota,Unknown
9/2/2019 9:08:11,9/2/2019 9:13:21,IP Address,131.212.250.78,100,309,True,9/2/2019 9:13:22,R_T7QmETq7fNhBwIN,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Graduate or professional degree,"Less than $24,999",55110,Suburban,3,4,4,2,2,3,3,3,"Bottled Water
 ",5,Bacteria,1,"Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption",,,,,,,,,,,,,,,,,,,,,Application of fertilizers,5,4,News outlets,Producer/Farmer,2,3,396,585,The Twin-Cities Metro Area,Unknown
9/2/2019 9:36:06,9/2/2019 9:41:15,IP Address,131.212.250.218,100,309,True,9/2/2019 9:41:16,R_3gU9MYP2dRBzOT7,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Associate's Degree,"$65,000 - $79,999",55057,Suburban,5,5,5,5,5,5,5,5,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ",10,Phosphorus,4,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Urban Runoff (storm drains),Human Waste Products,Stream Bank Erosion","Dish-washing Detergent,Individual Sewage Systems,Atmospheric Deposition,Food/Garbage Disposal Waste",1,,,4,2,3,5,,,,4,3,,,,,1,2,Application of fertilizers,5,5,News outlets,Producer/Farmer,5,5,395,704,Southeast Minnesota,Unknown
9/2/2019 11:01:43,9/2/2019 11:06:52,IP Address,131.212.249.120,100,309,True,9/2/2019 11:06:53,R_2fx5kyM7vpvjrAz,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,Black or African American,Some High School,"Less than $24,999",55107,Rural,5,5,5,5,5,5,5,5,"Water purifiers/filter
 ",10,Nitrogen ,1,Toxic drinking water,Agriculture,,1,,,,,,,,,,,,,,,,,,Erosion,1,2,Government reports,Consumer,4,4,293,416,Northeastern Minnesota,Unknown
9/2/2019 11:15:57,9/2/2019 11:21:07,IP Address,131.212.250.15,100,309,True,9/2/2019 11:21:07,R_1pswoGiDPb3Ite5,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Female,White,Bachelor's degree,"$65,000 - $79,999",55110,Suburban,3,5,3,3,3,3,5,5,"Bottled Water
 ",4,Bacteria,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Skin rashes with contact","Individual Sewage Systems,Human Waste Products,Commercial/Industrial Waste,Food/Garbage Disposal Waste","Stream Bank Erosion,Atmospheric Deposition,Agriculture,Urban Runoff (storm drains),Dish-washing Detergent",,4,,2,3,,,,1,3,,2,,,4,1,5,,I don’t know,3,1,Word-of-mouth,Consumer,2,2,516,282,Northeastern Minnesota,Unknown
9/2/2019 12:26:52,9/2/2019 12:32:02,IP Address,131.212.248.113,100,309,True,9/2/2019 12:32:02,R_2Wx8ODC6pBYiLvc,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",18-24 years old,Female,White,Bachelor's degree,"$25,000 - $44,999",55414,Urban,3,4,5,3,3,5,4,4,"Water purifiers/filter
 ",10,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Eutrophication","Urban Runoff (storm drains),Agriculture,Atmospheric Deposition,Food/Garbage Disposal Waste,Commercial/Industrial Waste,Stream Bank Erosion","Individual Sewage Systems,Dish-washing Detergent,Human Waste Products",2,4,3,,5,1,6,,,,,,3,,,,2,1,Application of fertilizers,2,2,School,"Academic/University Researcher/Extension,Consumer",2,4,383,603,The Twin-Cities Metro Area,Unknown
9/2/2019 12:50:48,9/2/2019 12:55:57,IP Address,131.212.251.187,100,309,True,9/2/2019 12:55:58,R_1QuN9nERVFHLecq,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Male,White,Associate's Degree,"$105,000 or more",55311,Suburban,5,4,5,4,4,5,5,3,"Bottled Water
 ",8,Phosphorus,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Skin rashes with contact","Dish-washing Detergent,Urban Runoff (storm drains),Commercial/Industrial Waste,Atmospheric Deposition,Agriculture,Individual Sewage Systems","Human Waste Products,Stream Bank Erosion,Food/Garbage Disposal Waste",5,,4,,3,2,,1,6,,3,,1,,,2,,,Application of fertilizers,5,5,News outlets,Consumer,4,4,375,592,The Twin-Cities Metro Area,Unknown
8/28/2019 16:41:17,8/28/2019 16:46:28,IP Address,131.212.251.112,100,310,True,8/28/2019 16:46:28,R_SBKmMpZSA0NAyZz,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Male,Other,Graduate or professional degree,"$25,000 - $44,999",55125,Suburban,4,4,4,4,4,4,4,4,,8,Phosphorus,2,Toxic drinking water,Agriculture,Urban Runoff (storm drains),1,,,,,,,,,,,,,,1,,,,Runoff from animal operations,5,4,Word-of-mouth,Academic/University Researcher/Extension,3,3,404,599,The Twin-Cities Metro Area,Unknown
8/28/2019 16:56:39,8/28/2019 17:01:50,IP Address,131.212.248.46,100,310,True,8/28/2019 17:01:51,R_2zoIx4f1H1IACJm,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Bachelor's degree,"$45,000 - $64,999",55113,Urban,3,4,5,3,4,4,5,4,"Water purifiers/filter
 ",10,Nitrogen ,2,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact",,,,,,,,,,,,,,,,,,,,,Erosion,3,3,News outlets,Consumer,3,3,373,598,The Twin-Cities Metro Area,Unknown
9/2/2019 8:22:57,9/2/2019 8:28:08,IP Address,131.212.248.28,100,310,True,9/2/2019 8:28:08,R_1LuSNK5nzWa7IAg,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Male,White,Bachelor's degree,"$105,000 or more",55129,Suburban,5,5,5,5,5,5,5,5,"Water purifiers/filter
 ,Bottled Water
 ",10,Nitrogen ,4,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Atmospheric Deposition,Individual Sewage Systems,Urban Runoff (storm drains),Human Waste Products","Food/Garbage Disposal Waste,Dish-washing Detergent,Stream Bank Erosion",1,,3,6,2,5,,,4,,1,,,,,3,2,,Application of fertilizers,1,3,Other,Consumer,4,4,394,597,The Twin-Cities Metro Area,Unknown
9/2/2019 8:41:27,9/2/2019 8:46:38,IP Address,131.212.248.28,100,310,True,9/2/2019 8:46:39,R_2wuxfVdB7dupcJ2,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Graduate or professional degree,"$105,000 or more",55118,Urban,2,2,2,1,1,1,4,4,"Water purifiers/filter
 ",3,Pesticides,0,"Toxic drinking water,Algae blooms,Skin rashes with contact","Urban Runoff (storm drains),Food/Garbage Disposal Waste,Individual Sewage Systems,Dish-washing Detergent,Human Waste Products","Stream Bank Erosion,Atmospheric Deposition,Commercial/Industrial Waste,Agriculture",,2,,5,,1,,4,3,4,,2,,3,,1,,,I don’t know,2,2,News outlets,Consumer,2,2,158,589,Southwest Minnesota,Unknown
9/2/2019 10:04:08,9/2/2019 10:09:18,IP Address,131.212.250.93,100,310,True,9/2/2019 10:09:19,R_0PNxurviONGL4w9,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Female,White,Bachelor's degree,"$105,000 or more",55379,Suburban,4,3,3,2,4,2,4,4,I don't use any of these on a regular basis,5,Nitrogen ,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Urban Runoff (storm drains),Human Waste Products,Stream Bank Erosion","Dish-washing Detergent,Atmospheric Deposition,Individual Sewage Systems,Food/Garbage Disposal Waste",1,,,4,2,3,5,,,,4,2,,,,,1,3,I don’t know,2,2,Word-of-mouth,Consumer,2,2,380,586,The Twin-Cities Metro Area,Unknown
9/2/2019 9:59:05,9/2/2019 10:04:17,IP Address,131.212.248.98,100,312,True,9/2/2019 10:04:18,R_1hDXaoAT29sA4aK,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Bachelor's degree,"$105,000 or more",55043,Suburban,4,4,4,3,5,5,5,5,"Water softeners
 ",5,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life,Eutrophication","Individual Sewage Systems,Urban Runoff (storm drains),Agriculture",,3,,,,,2,,,1,,,,,,,,,,Cropland runoff,5,3,News outlets,Consumer,3,3,233,680,Southwest Minnesota,Unknown
9/2/2019 10:24:54,9/2/2019 10:30:06,IP Address,131.212.249.209,100,312,True,9/2/2019 10:30:08,R_29tR83HH8uPPSY7,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Female,White,Associate's Degree,"$105,000 or more",55418,Urban,4,5,5,3,3,3,4,5,"Water purifiers/filter
 ",10,Bacteria,1,Algae blooms,"Commercial/Industrial Waste,Individual Sewage Systems,Urban Runoff (storm drains),Stream Bank Erosion,Agriculture,Human Waste Products,Food/Garbage Disposal Waste,Atmospheric Deposition",Dish-washing Detergent,5,7,8,6,1,3,4,,2,,,,,,,,1,,I don’t know,2,2,News outlets,Consumer,3,3,401,602,The Twin-Cities Metro Area,Unknown
