StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q2,Q3,Q3,Q4,Q4,Q5,Q5,Q6,Q6,Q7,Q8,Q8,Q9.1,Q.9.1,Q9.2,Q.9.2,Q9.3,Q.9.3,Q11_1,Q.11.1,Q11_2,Q.11.2,Q11_3,Q.11.3,Q11_4,Q.11.4,Q11_5,Q.11.5,Q10,Q12,Q13,Q14_1,Q15,Q16_0_GROUP,Q16_1_GROUP,Q16_0_1_RANK,Q16_0_2_RANK,Q16_0_9_RANK,Q16_0_3_RANK,Q16_0_4_RANK,Q16_0_5_RANK,Q16_0_7_RANK,Q16_0_14_RANK,Q16_0_15_RANK,Q16_1_1_RANK,Q16_1_2_RANK,Q16_1_9_RANK,Q16_1_3_RANK,Q16_1_4_RANK,Q16_1_5_RANK,Q16_1_7_RANK,Q16_1_14_RANK,Q16_1_15_RANK,Q17,Q18_1,Q18_2,Q19,Q20,Q21_1,Q21_2,Q22_1_x,Q22_1_y,Q22,Q7 - Topics
8/28/2019 17:38,8/28/2019 17:45,IP Address,131.212.248.155,100,396,TRUE,8/28/2019 17:45,R_3Of4IwqUarosUf1,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",56374,3,Rural,4,3,4,3,4,3,3,2,3,2,4,3,4,3,5,3,"Water softeners
 ",9,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption","Dish-washing Detergent,Urban Runoff (storm drains),Agriculture,Commercial/Industrial Waste,Stream Bank Erosion","Atmospheric Deposition,Individual Sewage Systems,Human Waste Products,Food/Garbage Disposal Waste",3,,,,4,2,5,1,,,4,1,3,,,,,2,Cropland runoff,4,3,News outlets,Consumer,3,5,407,712,Southeast Minnesota,Unknown
8/28/2019 17:40,8/28/2019 17:46,IP Address,131.212.251.238,100,309,TRUE,8/28/2019 17:46,R_296ciGWUJGpyPRp,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55414,1,Urban,4,3,4,3,5,3,0,1,5,3,5,3,5,3,5,3,I don't use any of these on a regular basis,10,Pesticides,4,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Commercial/Industrial Waste,Urban Runoff (storm drains),Human Waste Products,Agriculture","Food/Garbage Disposal Waste,Atmospheric Deposition,Individual Sewage Systems,Stream Bank Erosion,Dish-washing Detergent",4,,,3,1,2,,,,,1,2,,,,4,5,3,Runoff from animal operations,3,3,News outlets,,4,5,200,630,Southwest Minnesota,Unknown
8/28/2019 17:41,8/28/2019 17:47,IP Address,131.212.251.125,100,376,TRUE,8/28/2019 17:47,R_2fpZ0NVEZuAGpvb,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",55423,1,Urban,2,2,4,3,5,3,2,2,5,3,4,3,5,3,3,2,I don't use any of these on a regular basis,9,Nitrogen ,1,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Human Waste Products,Urban Runoff (storm drains),Stream Bank Erosion","Dish-washing Detergent,Food/Garbage Disposal Waste,Individual Sewage Systems,Atmospheric Deposition",1,,,3,2,4,5,,,,2,4,,,,,1,3,Application of fertilizers,4,4,News outlets,Consumer,3,3,168,661,Southwest Minnesota,Unknown
8/28/2019 17:41,8/28/2019 17:48,IP Address,131.212.248.178,100,387,TRUE,8/28/2019 17:48,R_1MWjuRPRek3NL84,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55311,2,Suburban,5,3,1,1,1,1,1,1,3,2,1,1,3,2,4,3,"Bottled Water
 ,I don't use any of these on a regular basis",10,Bacteria,5,Algae blooms,,,,,,,,,,,,,,,,,,,,,Erosion,6,6,Other,Consumer,5,5,383,609,The Twin-Cities Metro Area,Unknown
8/28/2019 17:41,8/28/2019 17:48,IP Address,131.212.251.127,100,436,TRUE,8/28/2019 17:48,R_UJRnmvDPFOFBsgF,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55376,2,Suburban,5,3,2,2,5,3,2,2,3,2,3,2,4,3,5,3,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ",10,Pesticides,0,"Toxic drinking water,Algae blooms",,,,,,,,,,,,,,,,,,,,,I don’t know,2,2,Other,,,2,399,616,The Twin-Cities Metro Area,Unknown
8/28/2019 17:41,8/28/2019 17:48,IP Address,131.212.250.183,100,415,TRUE,8/28/2019 17:48,R_3iPQP1MHPWF45Ao,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,1,Female,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",54661,3,Rural,4,3,4,3,5,3,3,2,4,3,3,2,3,2,4,3,"Water purifiers/filter
 ",9,Pesticides,3,"Algae blooms,Heavy Metal Contamination,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Stream Bank Erosion,Individual Sewage Systems","Atmospheric Deposition,Human Waste Products,Food/Garbage Disposal Waste,Dish-washing Detergent,Urban Runoff (storm drains)",1,,,,2,,3,,4,,3,1,2,,5,,4,,Cropland runoff,4,4,Government reports,Consumer,3,3,431,713,Southeast Minnesota,Unknown
8/28/2019 17:41,8/28/2019 17:48,IP Address,131.212.251.67,100,415,TRUE,8/28/2019 17:48,R_1K6KTSXb7bZpJB4,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55112,2,Suburban,4,3,4,3,5,3,3,2,3,2,4,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",6,Pesticides,2,"Toxic drinking water,Algae blooms,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination",,,,,,,,,,,,,,,,,,,,,Cropland runoff,2,3,Word-of-mouth,Consumer,3,4,219,653,Southwest Minnesota,Unknown
8/28/2019 17:45,8/28/2019 17:58,IP Address,131.212.250.65,100,761,TRUE,8/28/2019 17:58,R_3NKtJ7CUuVrbISX,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,2,High School Diploma or GED,3,"$45,000 - $64,999",55025,2,Suburban,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ",10,Phosphorus,1,Algae blooms,"Commercial/Industrial Waste,Urban Runoff (storm drains),Atmospheric Deposition,Dish-washing Detergent,Food/Garbage Disposal Waste,Agriculture","Individual Sewage Systems,Stream Bank Erosion,Human Waste Products",6,5,3,,1,2,,4,,,,,3,,,2,,1,Application of fertilizers,5,5,Social media,Consumer,3,3,387,598,The Twin-Cities Metro Area,Unknown
8/28/2019 17:48,8/28/2019 17:58,IP Address,131.212.248.178,100,596,TRUE,8/28/2019 17:58,R_2Ck4OmmotzNNH2u,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,1,Other,4,"Some college, no degree",2,"$25,000 - $44,999",55420,1,Urban,5,3,5,3,5,3,3,2,4,3,4,3,5,3,5,3,"Bottled Water
 ",10,Pesticides,1,,,,,,,,,,,,,,,,,,,,,,I don’t know,3,2,Other,Consumer,0,0,388,526,Central Minnesota,Unknown
8/28/2019 17:47,8/28/2019 17:58,IP Address,131.212.251.30,100,687,TRUE,8/28/2019 17:58,R_CmHIK3VEvIqPFa9,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,6,Asian,6,Graduate or professional degree,6,"$105,000 or more",55406,1,Urban,3,2,4,3,4,3,3,2,4,3,4,3,4,3,3,2,"Water purifiers/filter
 ",10,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Urban Runoff (storm drains),Agriculture,Stream Bank Erosion","Dish-washing Detergent,Atmospheric Deposition,Food/Garbage Disposal Waste",2,,,,,1,3,,,,3,2,,,,,1,,Runoff from animal operations,3,4,Government reports,Consumer,3,3,399,708,Southeast Minnesota,Unknown
8/28/2019 17:48,8/28/2019 17:59,IP Address,131.212.249.142,100,647,TRUE,8/28/2019 17:59,R_3lJnUsQ7gKsTz5Z,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",55406,1,Urban,5,3,5,3,5,3,4,3,4,3,3,2,4,3,5,3,"Water cooler tanks (e.g. Culligan Water)
 ",9,Nitrogen ,3,"Algae blooms,Heavy Metal Contamination,Skin rashes with contact","Commercial/Industrial Waste,Urban Runoff (storm drains),Human Waste Products,Food/Garbage Disposal Waste,Agriculture,Atmospheric Deposition","Stream Bank Erosion,Dish-washing Detergent,Individual Sewage Systems",5,4,6,3,1,2,,,,,,,,,,1,2,3,Runoff from animal operations,2,2,Word-of-mouth,"Academic/University Researcher/Extension,Consumer",3,3,406,595,The Twin-Cities Metro Area,Unknown
8/28/2019 17:48,8/28/2019 18:00,IP Address,131.212.251.125,100,751,TRUE,8/28/2019 18:00,R_Bsw1J4pW2ddr3ep,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,3,Hispanic or Latino,6,Graduate or professional degree,3,"$45,000 - $64,999",55105,1,Urban,4,3,1,1,5,3,1,1,1,1,5,3,5,3,5,3,"Water purifiers/filter
 ",10,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Urban Runoff (storm drains),Human Waste Products,Atmospheric Deposition,Commercial/Industrial Waste","Individual Sewage Systems,Agriculture,Food/Garbage Disposal Waste,Dish-washing Detergent",,,3,2,4,1,,,,2,3,,,,,,4,1,Runoff from animal operations,4,3,News outlets,Consumer,1,3,388,601,The Twin-Cities Metro Area,Unknown
8/28/2019 17:49,8/28/2019 18:01,IP Address,131.212.248.99,100,698,TRUE,8/28/2019 18:01,R_1OBJvtrZyD9VYTp,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55436,1,Urban,2,2,3,2,4,3,0,1,4,3,3,2,3,2,0,1,I don't use any of these on a regular basis,6,Phosphorus,5,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Eutrophication","Agriculture,Urban Runoff (storm drains),Human Waste Products,Dish-washing Detergent,Individual Sewage Systems","Atmospheric Deposition,Food/Garbage Disposal Waste,Stream Bank Erosion,Commercial/Industrial Waste",1,,,3,,2,,4,5,,2,1,,4,,3,,,Cropland runoff,2,2,Government reports,Academic/University Researcher/Extension,2,2,189,609,Southwest Minnesota,Unknown
8/28/2019 17:49,8/28/2019 18:01,IP Address,131.212.248.179,100,743,TRUE,8/28/2019 18:01,R_2UaQXV16KKzXIbQ,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",55105,1,Urban,4,3,4,3,4,3,3,2,3,2,3,2,5,3,5,3,"Water purifiers/filter
 ",10,Bacteria,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption","Commercial/Industrial Waste,Agriculture","Urban Runoff (storm drains),Human Waste Products,Dish-washing Detergent,Stream Bank Erosion,Atmospheric Deposition,Individual Sewage Systems,Food/Garbage Disposal Waste",2,,,,1,,,,,,7,5,2,,1,4,3,6,Application of fertilizers,3,3,News outlets,Consumer,2,5,554,217,Northeastern Minnesota,Unknown
8/28/2019 17:47,8/28/2019 18:02,IP Address,131.212.250.35,100,900,TRUE,8/28/2019 18:02,R_1HnruLmfBOWLvql,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,3,Other,9,White,4,"Some college, no degree",1,"Less than $24,999",56001,2,Suburban,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ",10,Synthetic chemicals,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact","Urban Runoff (storm drains),Commercial/Industrial Waste,Agriculture,Dish-washing Detergent,Food/Garbage Disposal Waste","Atmospheric Deposition,Individual Sewage Systems,Stream Bank Erosion,Human Waste Products",3,5,,,2,1,,4,,,,1,4,,,3,,2,Cropland runoff,5,3,News outlets,Consumer,3,5,502,352,Northeastern Minnesota,Unknown
8/28/2019 18:00,8/28/2019 18:04,IP Address,131.212.251.125,100,224,TRUE,8/28/2019 18:04,R_PSWfb6JEU9UWPRL,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55113,2,Suburban,5,3,4,3,5,3,4,3,5,3,5,3,5,3,4,3,"Water purifiers/filter
 ",8,Phosphorus,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Skin rashes with contact","Commercial/Industrial Waste,Dish-washing Detergent,Urban Runoff (storm drains),Agriculture","Atmospheric Deposition,Individual Sewage Systems,Food/Garbage Disposal Waste,Human Waste Products,Stream Bank Erosion",4,,,,1,3,,2,,,3,1,4,,,5,,2,Runoff from animal operations,4,3,Government reports,Consumer,3,3,181,665,Southwest Minnesota,Unknown
8/28/2019 17:58,8/28/2019 18:07,IP Address,131.212.248.147,100,519,TRUE,8/28/2019 18:07,R_0Gv6DcaR5o3DHB7,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55115,2,Suburban,5,3,5,3,4,3,2,2,2,2,4,3,4,3,5,3,I don't use any of these on a regular basis,8,Phosphorus,1,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact",Agriculture,,1,,,,,,,,,,,,,,,,,,Application of fertilizers,3,3,News outlets,Consumer,1,4,430,685,Southeast Minnesota,Unknown
8/28/2019 17:58,8/28/2019 18:10,IP Address,131.212.248.2,100,710,TRUE,8/28/2019 18:10,R_bQLMplOGzyFTMGt,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,6,Asian,6,Graduate or professional degree,1,"Less than $24,999",55114,1,Urban,4,3,2,2,2,2,3,2,3,2,3,2,3,2,3,2,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Bottled Water
 ",5,Synthetic chemicals,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact","Human Waste Products,Commercial/Industrial Waste,Atmospheric Deposition,Food/Garbage Disposal Waste","Dish-washing Detergent,Agriculture",,4,3,1,2,,,,,2,,,,,,,1,,I don’t know,3,1,Word-of-mouth,Student in agricultural field ,4,4,431,747,Southeast Minnesota,Unknown
8/28/2019 18:02,8/28/2019 18:11,IP Address,131.212.248.179,100,537,TRUE,8/28/2019 18:11,R_22VmFgk8Kwuxo1Z,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55406,1,Urban,5,3,5,3,4,3,0,1,4,3,4,3,5,3,3,2,"Water cooler tanks (e.g. Culligan Water)
 ",10,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life,Eutrophication","Agriculture,Urban Runoff (storm drains),Commercial/Industrial Waste,Human Waste Products","Food/Garbage Disposal Waste,Individual Sewage Systems,Atmospheric Deposition,Stream Bank Erosion,Dish-washing Detergent",1,,,4,3,2,,,,,1,3,,,,4,5,2,Application of fertilizers,3,3,News outlets,Consumer,3,3,178,659,Southwest Minnesota,Unknown
8/28/2019 17:58,8/28/2019 18:11,IP Address,131.212.248.224,100,767,TRUE,8/28/2019 18:11,R_TjY0rNCfd5qhurD,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,6,Graduate or professional degree,1,"Less than $24,999",55108,1,Urban,4,3,3,2,4,3,2,2,2,2,2,2,2,2,2,2,I don't use any of these on a regular basis,6,Phosphorus,5,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Eutrophication,Skin rashes with contact","Agriculture,Stream Bank Erosion,Urban Runoff (storm drains),Human Waste Products,Commercial/Industrial Waste","Dish-washing Detergent,Food/Garbage Disposal Waste,Individual Sewage Systems,Atmospheric Deposition",1,,,4,5,3,2,,,,2,4,,,,,1,3,Erosion,3,3,School,Student in agricultural field ,2,2,408,702,Southeast Minnesota,Unknown
8/28/2019 17:59,8/28/2019 18:14,IP Address,131.212.250.114,100,849,TRUE,8/28/2019 18:14,R_1dGeNzdQbdxNmSD,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,5,Bachelor's Degree,3,"$45,000 - $64,999",55410,2,Suburban,5,3,4,3,5,3,5,3,3,2,4,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ",8,Nitrogen ,1,"Toxic drinking water,Death of fish and other aquatic life,Eutrophication,Skin rashes with contact","Individual Sewage Systems,Agriculture,Commercial/Industrial Waste,Urban Runoff (storm drains),Human Waste Products,Dish-washing Detergent","Stream Bank Erosion,Atmospheric Deposition,Food/Garbage Disposal Waste",2,,,5,3,4,,6,1,,3,2,,,,1,,,Runoff from animal operations,6,6,School,"Academic/University Researcher/Extension,Student in agricultural field ",2,3,203,525,Southwest Minnesota,Unknown
8/28/2019 18:07,8/28/2019 18:15,IP Address,131.212.251.172,100,491,TRUE,8/28/2019 18:15,R_2zSViPXvZqE8ouF,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,2,High School Diploma or GED,2,"$25,000 - $44,999",55428,2,Suburban,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,"Water purifiers/filter
 ",5,Bacteria,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life","Human Waste Products,Commercial/Industrial Waste,Individual Sewage Systems,Food/Garbage Disposal Waste","Urban Runoff (storm drains),Atmospheric Deposition,Stream Bank Erosion,Agriculture,Dish-washing Detergent",,4,,1,2,,,,3,4,,2,,,1,3,5,,I don’t know,2,2,Word-of-mouth,"Producer/Farmer,Agricultural industry member,Student in agricultural field ",2,2,502,358,Other,Unknown
8/28/2019 18:02,8/28/2019 18:16,IP Address,131.212.248.59,100,850,TRUE,8/28/2019 18:16,R_YRgR1AGxYIn8La9,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55418,1,Urban,5,3,5,3,5,3,4,3,1,1,3,2,5,3,5,3,"Water purifiers/filter
 ,Bottled Water
 ",10,Phosphorus,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Eutrophication,Skin rashes with contact","Agriculture,Atmospheric Deposition,Urban Runoff (storm drains),Stream Bank Erosion,Commercial/Industrial Waste","Human Waste Products,Food/Garbage Disposal Waste,Individual Sewage Systems,Dish-washing Detergent",1,,2,,5,3,4,,,,2,,1,,,,4,3,Cropland runoff,5,5,Government reports,Academic/University Researcher/Extension,4,4,407,727,Southeast Minnesota,Unknown
8/28/2019 18:11,8/28/2019 18:16,IP Address,131.212.248.2,100,313,TRUE,8/28/2019 18:16,R_3iVfEduATRSiBFr,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,5,Bachelor's Degree,3,"$45,000 - $64,999",55418,1,Urban,4,3,3,2,3,2,3,2,3,2,3,2,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",10,Phosphorus,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Food/Garbage Disposal Waste,Commercial/Industrial Waste,Individual Sewage Systems,Agriculture,Dish-washing Detergent,Human Waste Products","Urban Runoff (storm drains),Atmospheric Deposition,Stream Bank Erosion",4,1,,6,2,,,5,3,,,2,,,1,3,,,Application of fertilizers,3,3,Social media,"Producer/Farmer,Consumer",4,4,210,620,Southwest Minnesota,Unknown
8/28/2019 18:05,8/28/2019 18:18,IP Address,131.212.251.125,100,830,TRUE,8/28/2019 18:18,R_2pYUrVS93PxCVxS,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,6,Graduate or professional degree,4,"$65,000 - $79,999",55113,2,Suburban,5,3,5,3,5,3,4,3,5,3,5,3,5,3,5,3,I don't use any of these on a regular basis,10,Phosphorus,4,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Eutrophication","Individual Sewage Systems,Commercial/Industrial Waste,Urban Runoff (storm drains),Agriculture,Human Waste Products,Stream Bank Erosion","Food/Garbage Disposal Waste,Dish-washing Detergent,Atmospheric Deposition",4,,,5,2,3,6,,1,,1,3,,,,,2,,Erosion,5,5,School,"Academic/University Researcher/Extension,Consumer",3,3,178,698,Southwest Minnesota,Unknown
8/28/2019 18:11,8/28/2019 18:20,IP Address,131.212.248.224,100,508,TRUE,8/28/2019 18:20,R_3KGuNn31yOM4jpw,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,3,Associate's Degree,6,"$105,000 or more",59901,3,Rural,4,3,4,3,5,3,3,2,3,2,3,2,5,3,5,3,I don't use any of these on a regular basis,10,Nitrogen ,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Agriculture,Dish-washing Detergent,Urban Runoff (storm drains),Commercial/Industrial Waste,Individual Sewage Systems,Human Waste Products,Food/Garbage Disposal Waste","Atmospheric Deposition,Stream Bank Erosion",1,7,,6,4,3,,2,5,,,1,,,,2,,,Application of fertilizers,5,5,Word-of-mouth,Consumer,5,5,400,601,The Twin-Cities Metro Area,Unknown
8/28/2019 18:11,8/28/2019 18:22,IP Address,131.212.248.179,100,626,TRUE,8/28/2019 18:22,R_2WUcaGRAhbRsHUy,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",59901,3,Rural,4,3,3,2,5,3,2,2,4,3,4,3,4,3,4,3,"Water cooler tanks (e.g. Culligan Water)
 ",8,Nitrogen ,1,"Algae blooms,Death of fish and other aquatic life","Agriculture,Commercial/Industrial Waste,Atmospheric Deposition,Urban Runoff (storm drains),Human Waste Products","Dish-washing Detergent,Food/Garbage Disposal Waste",1,,3,5,2,4,,,,,2,,,,,,1,,Application of fertilizers,4,4,Other,Consumer,2,5,376,307,Northeastern Minnesota,Unknown
8/28/2019 18:22,8/28/2019 18:27,IP Address,131.212.248.179,100,272,TRUE,8/28/2019 18:27,R_ehDtjXuSnfi1dhn,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,5,Bachelor's Degree,3,"$45,000 - $64,999",55455,1,Urban,5,3,4,3,5,3,4,3,1,1,1,1,5,3,5,3,I don't use any of these on a regular basis,9,Pesticides,,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Commercial/Industrial Waste,Stream Bank Erosion,Human Waste Products,Urban Runoff (storm drains),Agriculture,Atmospheric Deposition","Food/Garbage Disposal Waste,Individual Sewage Systems,Dish-washing Detergent",5,,6,3,1,4,2,,,,1,,,,,,3,2,Cropland runoff,3,2,Government reports,Consumer,1,1,205,667,Southwest Minnesota,Unknown
8/28/2019 18:15,8/28/2019 18:27,IP Address,131.212.250.184,100,689,TRUE,8/28/2019 18:27,R_339dZI2qpREPCmO,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,6,Graduate or professional degree,3,"$45,000 - $64,999",55408,1,Urban,4,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2,I don't use any of these on a regular basis,8,Synthetic chemicals,0,Skin rashes with contact,"Agriculture,Commercial/Industrial Waste,Urban Runoff (storm drains)","Human Waste Products,Dish-washing Detergent,Atmospheric Deposition,Stream Bank Erosion,Individual Sewage Systems,Food/Garbage Disposal Waste",1,,,,2,3,,,,,6,3,1,,,4,2,5,I don’t know,0,0,Word-of-mouth,Consumer,2,2,186,315,Northwestern Minnesota,Unknown
